"R_anti_pad [um]","Freq [GHz]","dB(St(Trace_out_L1_T1,Trace_out_L1_T1)) []","dB(St(Trace_out_L1_T2,Trace_out_L1_T1)) []"
350,1.3,-35.9633866860569,-0.100350269396582
350,1.31,-35.8972629066146,-0.101101936801595
350,1.32,-35.8316810343102,-0.101854698151163
350,1.33,-35.7666326363596,-0.102608556839548
350,1.34,-35.7021094538668,-0.103363515794426
350,1.35,-35.6381033978769,-0.104119577499947
350,1.36,-35.5746065455148,-0.104876744018986
350,1.37,-35.5116111362082,-0.105635017014791
350,1.38,-35.4491095679949,-0.10639439777188
350,1.39,-35.3870943939098,-0.107154887216267
350,1.4,-35.3255583184533,-0.107916485935022
350,1.41,-35.2644941941383,-0.10867919419521
350,1.42,-35.2038950181129,-0.109443011962122
350,1.43,-35.1437539288617,-0.110207938916952
350,1.44,-35.0840642029781,-0.110973974473824
350,1.45,-35.0248192520114,-0.11174111779622
350,1.46,-34.9660126193855,-0.112509367812849
350,1.47,-34.9076379773865,-0.11327872323291
350,1.48,-34.8496891242199,-0.11404918256085
350,1.49,-34.7921599811345,-0.114820744110523
350,1.5,-34.7350445896132,-0.115593406018885
350,1.51,-34.6783371086275,-0.11636716625909
350,1.52,-34.6220318119557,-0.117142022653172
350,1.53,-34.5661230855628,-0.117917972884209
350,1.54,-34.5106054250425,-0.118695014507978
350,1.55,-34.4554734331159,-0.119473144964215
350,1.56,-34.4007218171917,-0.120252361587356
350,1.57,-34.3463453869802,-0.121032661616928
350,1.58,-34.2923390521662,-0.121814042207431
350,1.59,-34.2386978201336,-0.122596500437858
350,1.6,-34.1854167937454,-0.123380033320835
350,1.61,-34.1324911691739,-0.124164637811332
350,1.62,-34.0799162337848,-0.124950310815007
350,1.63,-34.0276873640683,-0.125737049196233
350,1.64,-33.9758000236207,-0.126524849785718
350,1.65,-33.9242497611734,-0.127313709387818
350,1.66,-33.8730322086681,-0.128103624787508
350,1.67,-33.8221430793787,-0.128894592757026
350,1.68,-33.7715781660761,-0.129686610062251
350,1.69,-33.7213333392379,-0.130479673468733
350,1.7,-33.6714045453004,-0.131273779747434
350,1.71,-33.6217878049518,-0.132068925680239
350,1.72,-33.5724792114666,-0.132865108065167
350,1.73,-33.5234749290785,-0.133662323721293
350,1.74,-33.4747711913938,-0.13446056949349
350,1.75,-33.4263642998414,-0.135259842256832
350,1.76,-33.3782506221596,-0.136060138920871
350,1.77,-33.3304265909206,-0.136861456433585
350,1.78,-33.282888702088,-0.137663791785188
350,1.79,-33.2356335136108,-0.138467142011668
350,1.8,-33.1886576440496,-0.139271504198169
350,1.81,-33.1419577712364,-0.140076875482147
350,1.82,-33.095530630966,-0.140883253056348
350,1.83,-33.0493730157187,-0.141690634171611
350,1.84,-33.0034817734137,-0.142499016139468
350,1.85,-32.9578538061924,-0.143308396334618
350,1.86,-32.9124860692307,-0.144118772197199
350,1.87,-32.867375569579,-0.14493014123493
350,1.88,-32.8225193650308,-0.145742501025085
350,1.89,-32.7779145630182,-0.146555849216346
350,1.9,-32.7335583195332,-0.14737018353047
350,1.91,-32.6894478380752,-0.148185501763893
350,1.92,-32.6455803686236,-0.149001801789149
350,1.93,-32.6019532066346,-0.149819081556173
350,1.94,-32.5585636920623,-0.150637339093504
350,1.95,-32.5154092084022,-0.151456572509392
350,1.96,-32.4724871817597,-0.152276779992732
350,1.97,-32.4297950799373,-0.153097959813958
350,1.98,-32.387330411547,-0.153920110325824
350,1.99,-32.3450907251412,-0.154743229964028
350,2,-32.3030736083659,-0.155567317247862
350,2.01,-32.2612766871328,-0.156392370780664
350,2.02,-32.2196976248117,-0.157218389250237
350,2.03,-32.1783341214423,-0.158045371429184
350,2.04,-32.1371839129635,-0.158873316175173
350,2.05,-32.096244770462,-0.159702222431109
350,2.06,-32.0555144994382,-0.160532089225235
350,2.07,-32.0149909390897,-0.161362915671206
350,2.08,-31.974671961611,-0.162194700968056
350,2.09,-31.9345554715107,-0.163027444400109
350,2.1,-31.8946394049433,-0.163861145336874
350,2.11,-31.8549217290591,-0.164695803232833
350,2.12,-31.8154004413662,-0.165531417627202
350,2.13,-31.7760735691101,-0.166367988143645
350,2.14,-31.7369391686664,-0.167205514489941
350,2.15,-31.6979953249484,-0.168043996457597
350,2.16,-31.6592401508279,-0.168883433921418
350,2.17,-31.6206717865699,-0.169723826839071
350,2.18,-31.5822883992806,-0.170565175250535
350,2.19,-31.5440881823679,-0.171407479277625
350,2.2,-31.5060693550141,-0.172250739123366
350,2.21,-31.468230161662,-0.17309495507145
350,2.22,-31.4305688715116,-0.173940127485536
350,2.23,-31.393083778029,-0.174786256808658
350,2.24,-31.3557731984669,-0.175633343562503
350,2.25,-31.3186354733956,-0.176481388346708
350,2.26,-31.2816689662451,-0.177330391838149
350,2.27,-31.2448720628575,-0.178180354790153
350,2.28,-31.2082431710501,-0.179031278031753
350,2.29,-31.1717807201876,-0.179883162466898
350,2.3,-31.1354831607656,-0.180736009073619
350,2.31,-31.0993489640017,-0.181589818903253
350,2.32,-31.0633766214375,-0.182444593079559
350,2.33,-31.0275646445488,-0.183300332797871
350,2.34,-30.9919115643645,-0.184157039324289
350,2.35,-30.9564159310953,-0.185014713994748
350,2.36,-30.9210763137691,-0.185873358214157
350,2.37,-30.885891299876,-0.186732973455512
350,2.38,-30.8508594950205,-0.187593561258986
350,2.39,-30.815979522582,-0.188455123231042
350,2.4,-30.7812500233826,-0.189317661043493
350,2.41,-30.7466696553623,-0.190181176432625
350,2.42,-30.7122370932619,-0.191045671198231
350,2.43,-30.6779510283121,-0.191911147202724
350,2.44,-30.643810167931,-0.192777606370194
350,2.45,-30.609813235426,-0.193645050685482
350,2.46,-30.575958969705,-0.194513482193258
350,2.47,-30.5422461249918,-0.195382902997076
350,2.48,-30.508673470549,-0.196253315258457
350,2.49,-30.4752397904066,-0.197124721195965
350,2.5,-30.4419438830962,-0.197997123084261
350,2.51,-30.4087845613922,-0.198870523253195
350,2.52,-30.3757606520567,-0.199744924086863
350,2.53,-30.3428709955923,-0.200620328022721
350,2.54,-30.3101144459981,-0.20149673755063
350,2.55,-30.2774898705328,-0.202374155211964
350,2.56,-30.2449961494814,-0.203252583598699
350,2.57,-30.2126321759281,-0.204132025352506
350,2.58,-30.1803968555335,-0.205012483163857
350,2.59,-30.148289106317,-0.205893959771116
350,2.6,-30.1163078584429,-0.206776457959669
350,2.61,-30.0844520540125,-0.207659980561042
350,2.62,-30.0527206468595,-0.208544530452005
350,2.63,-30.0211126023503,-0.20943011055372
350,2.64,-29.9896268971885,-0.210316723830893
350,2.65,-29.9582625192231,-0.211204373290872
350,2.66,-29.9270184672616,-0.212093061982847
350,2.67,-29.895893750886,-0.212982792996988
350,2.68,-29.8648873902734,-0.213873569463632
350,2.69,-29.8339984160206,-0.214765394552417
350,2.7,-29.8032258689713,-0.215658271471512
350,2.71,-29.7725688000475,-0.216552203466784
350,2.72,-29.742026270085,-0.217447193821009
350,2.73,-29.7115973496714,-0.218343245853084
350,2.74,-29.681281118988,-0.219240362917229
350,2.75,-29.6510766676541,-0.220138548402238
350,2.76,-29.6209830945763,-0.221037805730688
350,2.77,-29.5909995077986,-0.221938138358212
350,2.78,-29.5611250243578,-0.22283954977274
350,2.79,-29.5313587701395,-0.22374204349377
350,2.8,-29.5016998797398,-0.22464562307162
350,2.81,-29.4721474963269,-0.225550292086744
350,2.82,-29.4427007715082,-0.226456054148998
350,2.83,-29.4133588651975,-0.227362912896965
350,2.84,-29.3841209454874,-0.228270871997234
350,2.85,-29.354986188522,-0.229179935143758
350,2.86,-29.3259537783742,-0.23009010605716
350,2.87,-29.2970229069234,-0.231001388484074
350,2.88,-29.2681927737373,-0.231913786196522
350,2.89,-29.2394625859554,-0.232827302991236
350,2.9,-29.2108315581743,-0.233741942689047
350,2.91,-29.1822989123367,-0.234657709134278
350,2.92,-29.1538638776207,-0.235574606194095
350,2.93,-29.1255256903327,-0.236492637757953
350,2.94,-29.0972835938021,-0.237411807736954
350,2.95,-29.0691368382773,-0.238332120063308
350,2.96,-29.0410846808249,-0.239253578689729
350,2.97,-29.0131263852302,-0.240176187588909
350,2.98,-28.9852612218991,-0.241099950752907
350,2.99,-28.9574884677634,-0.242024872192664
350,3,-28.9298074061861,-0.242950955937427
350,3.01,-28.90221732687,-0.243878206034253
350,3.02,-28.8747175257672,-0.244806626547474
350,3.03,-28.8473073049907,-0.245736221558191
350,3.04,-28.8199859727276,-0.246666995163772
350,3.05,-28.7927528431536,-0.24759895147741
350,3.06,-28.7656072363501,-0.248532094627569
350,3.07,-28.7385484782215,-0.249466428757561
350,3.08,-28.7115759004148,-0.250401958025092
350,3.09,-28.6846888402413,-0.25133868660177
350,3.1,-28.6578866405984,-0.252276618672701
350,3.11,-28.6311686498938,-0.253215758436028
350,3.12,-28.6045342219709,-0.254156110102532
350,3.13,-28.5779827160359,-0.255097677895177
350,3.14,-28.551513496585,-0.256040466048741
350,3.15,-28.5251259333348,-0.256984478809378
350,3.16,-28.4988194011527,-0.257929720434273
350,3.17,-28.4725932799883,-0.258876195191202
350,3.18,-28.4464469548077,-0.259823907358209
350,3.19,-28.4203798155271,-0.260772861223197
350,3.2,-28.3943912569487,-0.261723061083606
350,3.21,-28.3684806786977,-0.262674511246033
350,3.22,-28.34264748516,-0.263627216025905
350,3.23,-28.3168910854213,-0.264581179747124
350,3.24,-28.2912108932073,-0.265536406741785
350,3.25,-28.2656063268251,-0.266492901349802
350,3.26,-28.2400768091048,-0.267450667918625
350,3.27,-28.2146217673438,-0.268409710802928
350,3.28,-28.1892406332502,-0.269370034364329
350,3.29,-28.1639328428887,-0.270331642971057
350,3.3,-28.1386978366264,-0.271294540997717
350,3.31,-28.1135350590803,-0.272258732824996
350,3.32,-28.0884439590656,-0.273224222839386
350,3.33,-28.0634239895439,-0.274191015432923
350,3.34,-28.0384746075742,-0.275159115002944
350,3.35,-28.013595274263,-0.276128525951854
350,3.36,-27.9887854547159,-0.277099252686833
350,3.37,-27.9640446179908,-0.278071299619644
350,3.38,-27.9393722370502,-0.279044671166411
350,3.39,-27.9147677887163,-0.280019371747362
350,3.4,-27.8902307536248,-0.280995405786637
350,3.41,-27.8657606161818,-0.281972777712079
350,3.42,-27.8413568645193,-0.282951491955028
350,3.43,-27.8170189904527,-0.283931552950117
350,3.44,-27.7927464894385,-0.284912965135094
350,3.45,-27.7685388605337,-0.285895732950632
350,3.46,-27.7443956063536,-0.286879860840153
350,3.47,-27.7203162330333,-0.287865353249648
350,3.48,-27.6963002501876,-0.288852214627505
350,3.49,-27.6723471708724,-0.289840449424376
350,3.5,-27.6484565115469,-0.290830062092989
350,3.51,-27.6246277920361,-0.291821057088018
350,3.52,-27.6008605354938,-0.29281343886591
350,3.53,-27.5771542683667,-0.293807211884799
350,3.54,-27.5535085203589,-0.294802380604302
350,3.55,-27.529922824397,-0.295798949485447
350,3.56,-27.5063967165953,-0.296796922990513
350,3.57,-27.4829297362223,-0.297796305582929
350,3.58,-27.4595214256673,-0.298797101727158
350,3.59,-27.4361713304082,-0.299799315888564
350,3.6,-27.4128789989782,-0.300802952533354
350,3.61,-27.3896439829355,-0.301808016128429
350,3.62,-27.3664658368308,-0.302814511141299
350,3.63,-27.3433441181781,-0.303822442040027
350,3.64,-27.3202783874234,-0.304831813293092
350,3.65,-27.2972682079154,-0.305842629369353
350,3.66,-27.2743131458768,-0.306854894737918
350,3.67,-27.2514127703748,-0.30786861386812
350,3.68,-27.2285666532938,-0.308883791229425
350,3.69,-27.2057743693064,-0.309900431291366
350,3.7,-27.1830354958476,-0.310918538523475
350,3.71,-27.1603496130867,-0.311938117395244
350,3.72,-27.1377163039012,-0.312959172376049
350,3.73,-27.1151351538509,-0.313981707935121
350,3.74,-27.0926057511521,-0.315005728541481
350,3.75,-27.0701276866528,-0.316031238663907
350,3.76,-27.047700553807,-0.317058242770894
350,3.77,-27.0253239486513,-0.318086745330634
350,3.78,-27.0029974697804,-0.319116750810923
350,3.79,-26.9807207183231,-0.320148263679222
350,3.8,-26.9584932979197,-0.321181288402568
350,3.81,-26.9363148146987,-0.322215829447563
350,3.82,-26.9141848772543,-0.323251891280372
350,3.83,-26.8921030966242,-0.324289478366697
350,3.84,-26.870069086268,-0.32532859517176
350,3.85,-26.8480824620452,-0.326369246160293
350,3.86,-26.8261428421945,-0.32741143579656
350,3.87,-26.8042498473128,-0.328455168544296
350,3.88,-26.7824031003346,-0.329500448866758
350,3.89,-26.7606022265121,-0.330547281226716
350,3.9,-26.7388468533949,-0.331595670086444
350,3.91,-26.7171366108109,-0.332645619907728
350,3.92,-26.6954711308466,-0.333697135151892
350,3.93,-26.6738500478284,-0.334750220279793
350,3.94,-26.6522729983042,-0.335804879751855
350,3.95,-26.6307396210245,-0.336861118028067
350,3.96,-26.6092495569245,-0.337918939568021
350,3.97,-26.5878024491065,-0.338978348830924
350,3.98,-26.5663979428222,-0.340039350275623
350,3.99,-26.5450356854552,-0.341101948360636
350,4,-26.5237153265048,-0.342166147544183
350,4.01,-26.5024365175682,-0.343231952284219
350,4.02,-26.481198912325,-0.34429936703845
350,4.03,-26.4600021665203,-0.345368396264401
350,4.04,-26.438845937949,-0.346439044419428
350,4.05,-26.4177298864402,-0.347511315960771
350,4.06,-26.3966536738415,-0.348585215345584
350,4.07,-26.3756169640041,-0.349660747031002
350,4.08,-26.3546194227671,-0.350737915474153
350,4.09,-26.3336607179437,-0.351816725132237
350,4.1,-26.3127405193058,-0.352897180462565
350,4.11,-26.29185849857,-0.353979285922598
350,4.12,-26.2710143293839,-0.35506304597002
350,4.13,-26.2502076873112,-0.356148465062784
350,4.14,-26.2294382498193,-0.357235547659151
350,4.15,-26.2087056962649,-0.358324298217799
350,4.16,-26.1880097078809,-0.359414721197806
350,4.17,-26.1673499677637,-0.360506821058783
350,4.18,-26.1467261608602,-0.361600602260903
350,4.19,-26.1261379739548,-0.362696069264952
350,4.2,-26.1055850956575,-0.363793226532435
350,4.21,-26.0850672163912,-0.364892078525589
350,4.22,-26.0645840283797,-0.365992629707518
350,4.23,-26.0441352256359,-0.36709488454218
350,4.24,-26.0237205039505,-0.368198847494542
350,4.25,-26.003339560879,-0.36930452303059
350,4.26,-25.9829920957325,-0.370411915617437
350,4.27,-25.9626778095646,-0.371521029723361
350,4.28,-25.9423964051614,-0.372631869817942
350,4.29,-25.9221475870305,-0.373744440372071
350,4.3,-25.9019310613899,-0.374858745858056
350,4.31,-25.8817465361583,-0.37597479074971
350,4.32,-25.8615937209438,-0.377092579522429
350,4.33,-25.8414723270345,-0.378212116653247
350,4.34,-25.8213820673877,-0.379333406620946
350,4.35,-25.8013226566209,-0.380456453906124
350,4.36,-25.7812938110012,-0.381581262991275
350,4.37,-25.7612952484364,-0.382707838360901
350,4.38,-25.7413266884649,-0.383836184501548
350,4.39,-25.7213878522471,-0.384966305901938
350,4.4,-25.7014784625556,-0.386098207053027
350,4.41,-25.6815982437668,-0.387231892448104
350,4.42,-25.6617469218515,-0.388367366582875
350,4.43,-25.6419242243662,-0.389504633955556
350,4.44,-25.622129880445,-0.390643699066951
350,4.45,-25.6023636207906,-0.391784566420565
350,4.46,-25.582625177666,-0.392927240522659
350,4.47,-25.5629142848866,-0.394071725882374
350,4.48,-25.5432306778117,-0.395218027011816
350,4.49,-25.523574093337,-0.396366148426118
350,4.5,-25.5039442698861,-0.397516094643583
350,4.51,-25.4843409474034,-0.398667870185742
350,4.52,-25.4647638673463,-0.399821479577438
350,4.53,-25.4452127726771,-0.400976927346963
350,4.54,-25.425687407857,-0.402134218026121
350,4.55,-25.406187518837,-0.403293356150327
350,4.56,-25.3867128530525,-0.404454346258687
350,4.57,-25.367263159415,-0.405617192894153
350,4.58,-25.3478381883057,-0.406781900603539
350,4.59,-25.3284376915684,-0.407948473937673
350,4.6,-25.3090614225034,-0.409116917451475
350,4.61,-25.2897091358598,-0.410287235704054
350,4.62,-25.2703805878297,-0.411459433258804
350,4.63,-25.2510755360418,-0.412633514683504
350,4.64,-25.2317937395547,-0.41380948455042
350,4.65,-25.2125349588508,-0.414987347436386
350,4.66,-25.1932989558303,-0.416167107922938
350,4.67,-25.1740854938046,-0.417348770596354
350,4.68,-25.1548943374912,-0.418532340047824
350,4.69,-25.1357252530071,-0.419717820873479
350,4.7,-25.1165780078632,-0.420905217674539
350,4.71,-25.0974523709589,-0.422094535057384
350,4.72,-25.0783481125757,-0.42328577763368
350,4.73,-25.0592650043729,-0.424478950020436
350,4.74,-25.0402028193806,-0.425674056840146
350,4.75,-25.0211613319958,-0.426871102720863
350,4.76,-25.0021403179762,-0.428070092296313
350,4.77,-24.9831395544352,-0.429271030205964
350,4.78,-24.9641588198368,-0.430473921095171
350,4.79,-24.9451978939906,-0.431678769615229
350,4.8,-24.9262565580464,-0.432885580423506
350,4.81,-24.90733459449,-0.434094358183535
350,4.82,-24.8884317871378,-0.435305107565089
350,4.83,-24.8695479211319,-0.4365178332443
350,4.84,-24.8506827829361,-0.437732539903761
350,4.85,-24.8318361603304,-0.43894923223263
350,4.86,-24.8130078424071,-0.440167914926685
350,4.87,-24.7941976195656,-0.441388592688492
350,4.88,-24.7754052835091,-0.44261127022742
350,4.89,-24.7566306272385,-0.443835952259833
350,4.9,-24.7378734450499,-0.445062643509102
350,4.91,-24.7191335325288,-0.446291348705757
350,4.92,-24.700410686547,-0.447522072587553
350,4.93,-24.6817047052578,-0.448754819899594
350,4.94,-24.6630153880921,-0.44998959539441
350,4.95,-24.6443425357545,-0.451226403832057
350,4.96,-24.625685950219,-0.452465249980233
350,4.97,-24.6070454347255,-0.453706138614341
350,4.98,-24.5884207937753,-0.454949074517604
350,4.99,-24.569811833128,-0.456194062481162
350,5,-24.5512183597973,-0.457441107304162
350,5.01,-24.5326401820471,-0.458690213793864
350,5.02,-24.5140771093882,-0.459941386765721
